480446.69857415056,715337.1826353379
293891.3694890794,331524.3644529536
573558.6202765113,85884.62609252376
10153.992199627397,59930.426173961685
108132.21654872148,166581.80454211766
920601.7328370375,703808.8125471373
896991.7832387036,47507.49637020066
804652.3030573203,748841.1365159348
988755.8148945888,120476.95939886835
51228.266569953135,975449.6619917427
866751.4994345417,142718.57213124004
329676.9021132206,430789.0620326159
76135.61497660424,275806.795147244
734418.1628513054,118791.46793664571
979950.692060976,473723.99693085474
271047.7491109162,552512.3935409429
510976.73540940665,410750.5712308783
492420.39083215845,327069.58169424615
566562.6287982158,852249.1325017307
890007.2003665138,248894.17940159762
342938.7736516063,652317.5589562053
24719.95670258839,367561.1090096513
59951.48745207565,172446.61056860274
272581.83298039594,713829.4562012369
175823.27434696595,315860.0975539508
722628.6285703805,322731.1001836752
665168.0821781405,19149.837147741295
656044.7825598744,395743.9305832546
104384.64618950513,77025.48439998543
653800.0297518799,107950.2764503328
75414.67715878521,66437.86578529107
228399.64759465944,22894.740869441626
34588.6479476781,104690.6072947061
532751.1136885842,99137.4371653507
647310.3054639266,81829.99874782801
505500.8529743764,990973.8962490736
555103.6267278296,547273.6160457385
891757.363653935,929408.9465735544
370542.1535853119,148041.05159408652
108203.28588895398,871449.4639050943
78540.09883392174,848648.7404828873
136424.8024749681,3430.6662096451323
29674.63643248577,228112.69099162708
339482.17116877565,660726.0776827814
268215.43565178936,379838.09550165146
857758.098026736,496530.27537199674
315376.37213573174,751103.7134698365
188203.31598583027,747152.940101638
533047.4473567322,700888.2046534319
762308.4946198763,896711.8194366606
808324.4261764797,747571.0189579608
670605.4827316318,666057.4045907056
622972.8366094329,697290.4663244091
409620.9222170453,190297.15885809902
286636.98586722015,461910.5156153471
810114.9881857489,570928.9222177514
437624.5252477055,536693.0496832498
248946.26735614598,712972.081218216
964044.6346929334,699943.0984387752
385928.9161677757,301589.45715057827
132102.00395525247,852204.3987401844
683701.8596018115,122088.57609040411
395627.6308089208,759123.1975443499
631404.5673146205,797613.2599332088
241564.67262830725,127806.8288009063
395890.1978172177,201097.30768886354
425613.43571667885,838088.5553435204
231033.89907501746,724309.3443102652
291504.48846576945,327831.54658661014
265016.7123118413,189963.95964410348
614119.2184851465,763508.7712630226
727861.4014574902,525572.2488344753
428222.23407141457,569311.2993882775
461158.83971621894,16217.011069065895
743770.0030416313,386601.9058389139
729197.0548867887,853987.5197753584
537088.3134755149,850843.4949269241
41435.87976317062,473907.5419638797
895264.8230845131,256682.40863809385
82067.3490362361,451084.7547677683
582206.7385467493,776120.2775412092
103859.10736030809,758984.360277353
804303.0598046273,641922.3409072775
712198.5780074863,546248.2257379631
625679.8746071155,211543.98013671325
332627.0814938724,769846.4542982538
498612.30931038933,893112.5005666954
16720.81772223219,400371.0586257249
566236.2187542315,176903.07115648326
289828.81739337207,601877.0572700283
978347.4363810046,4830.698412381123
209050.21306303714,699010.6430903644
555020.4684990534,226818.5595706009
57877.32982354618,116643.4251004461
425842.6028468955,400229.36588505027
190124.86210402576,909650.2961979352
322169.03544365644,57198.993525770595
995068.711511733,974910.2256741385
891668.4395082898,120158.60754474736
994898.954231811,861507.6897442646
839846.0917181685,250730.18208402127
538142.9751490158,875762.270054804
41365.34975287473,463731.80764985655
173046.980280939,132928.32854516586
336601.43108814454,891600.556038904
85372.55332204716,18533.09074311646
792792.5118984594,85592.5562201568
994825.6402912632,429651.8979826613
124174.21738787567,854022.6816674734
815352.7904701643,422573.8359272196
996512.4601614723,545779.1406000103
429039.1250523236,233146.88621525312
432254.86016361066,240524.7331133865
743035.7420821572,657506.6535054399
459899.4052737225,846155.5027675118
441992.87395700265,918509.8915108194
44971.70616665666,174001.4021187137
888564.067966927,530706.9124828494
447279.0762524274,997892.8304306474
183539.70788129367,565197.1132458175
397495.7911139094,538956.0604971121
529584.3835928626,963927.230445468
739041.9341802316,383651.0407043759
221372.0930789733,980388.2635815779
528742.2493082371,124312.96139859014
70473.45193421225,864805.6780635036
816950.8980122728,48912.7149719519
634511.0904055407,542257.1443008386
896229.6751712321,389502.3293811678
467256.531776403,390043.79350245465
135994.7631742878,702849.6928830524
821066.4942486301,397748.4125170458
790919.2997359817,790061.3936141747
352024.6170683156,7350.11159113294
133577.09106715652,299015.68622764904
430464.7441615459,725644.3925838809
664284.0716004382,76768.80174225339
201104.78107541494,303835.1869510196
718461.8434193184,851443.7548307779
284754.11024203897,963218.3508503453
36360.37888314167,898558.3215859234
566214.4513563332,504178.183785279
231861.39147234906,823399.1417331959
681186.0103551896,765245.504801407
858623.5226407575,169673.34082381512
809137.1475893205,1286.5120497666794
228363.54524400167,910141.1525185821
931806.9156492157,491642.8644329091
421789.54312621115,466392.8172500837
165660.1598811382,402937.14003914344
474213.7853009306,854674.4390910817
415386.8463749662,960889.830891
47506.44316889771,49379.1186196115
780746.134555632,444487.7530732037
